index,plan_name,graph2plan_id,source,source_index
2673,plan_02673,2776,test,930
2674,plan_02674,2777,train,7259
2675,plan_02675,2778,train,9330
2676,plan_02676,2779,train,10345
2677,plan_02677,2781,train,1055
2678,plan_02678,2782,train,4729
2679,plan_02679,2783,train,6997
2680,plan_02680,2784,train,7235
2681,plan_02681,2785,train,1365
2682,plan_02682,2786,train,11546
2683,plan_02683,2787,train,10852
2684,plan_02684,2788,train,12644
2685,plan_02685,2789,train,11211
2686,plan_02686,2790,test,266
2687,plan_02687,2791,train,4557
2688,plan_02688,2792,train,1780
2689,plan_02689,2793,train,13400
2690,plan_02690,2794,test,356
2691,plan_02691,2795,train,10034
2692,plan_02692,2796,train,11964
2693,plan_02693,2797,train,6811
2694,plan_02694,2798,test,1870
2695,plan_02695,2801,train,3062
2696,plan_02696,2802,train,13384
2697,plan_02697,2803,train,5375
2698,plan_02698,2804,train,3469
2699,plan_02699,2805,train,2888
2700,plan_02700,2806,train,7805
2701,plan_02701,2807,train,8233
2702,plan_02702,2808,train,5214
2703,plan_02703,2809,test,341
2704,plan_02704,2810,train,1879
2705,plan_02705,2811,train,9
2706,plan_02706,2812,test,997
2707,plan_02707,2813,test,446
2708,plan_02708,2814,train,12648
2709,plan_02709,2815,train,14260
2710,plan_02710,2816,train,7223
2711,plan_02711,2818,train,3582
2712,plan_02712,2819,train,9231
2713,plan_02713,2820,train,13652
2714,plan_02714,2821,train,13037
2715,plan_02715,2822,train,12854
2716,plan_02716,2823,train,8656
2717,plan_02717,2824,train,1421
2718,plan_02718,2825,train,2574
2719,plan_02719,2826,test,2200
2720,plan_02720,2827,train,1317
2721,plan_02721,2828,test,122
2722,plan_02722,2829,test,1488
2723,plan_02723,2830,train,2775
2724,plan_02724,2831,train,10134
2725,plan_02725,2832,train,10566
2726,plan_02726,2833,train,7456
2727,plan_02727,2834,train,8962
2728,plan_02728,2835,train,6180
2729,plan_02729,2836,train,5733
2730,plan_02730,2837,train,2398
2731,plan_02731,2838,train,9499
2732,plan_02732,2839,train,10403
2733,plan_02733,2840,train,1029
2734,plan_02734,2841,train,9251
2735,plan_02735,2842,test,2263
2736,plan_02736,2843,train,11236
2737,plan_02737,2844,train,4600
2738,plan_02738,2845,train,1932
2739,plan_02739,2846,test,381
2740,plan_02740,2847,test,2083
2741,plan_02741,2848,test,1252
2742,plan_02742,2849,train,1635
2743,plan_02743,2850,train,4125
2744,plan_02744,2851,train,9843
2745,plan_02745,2852,test,1497
2746,plan_02746,2853,train,10011
2747,plan_02747,2854,train,11365
2748,plan_02748,2855,train,8629
2749,plan_02749,2856,train,5421
2750,plan_02750,2857,train,8043
2751,plan_02751,2858,train,10860
2752,plan_02752,2859,train,6786
2753,plan_02753,2860,train,2252
2754,plan_02754,2861,train,482
2755,plan_02755,2862,train,4609
2756,plan_02756,2863,train,6224
2757,plan_02757,2864,test,674
2758,plan_02758,2865,train,6091
2759,plan_02759,2866,train,9611
2760,plan_02760,2867,train,209
2761,plan_02761,2868,train,7993
2762,plan_02762,2869,train,14003
2763,plan_02763,2870,train,3739
2764,plan_02764,2871,train,2417
2765,plan_02765,2872,test,911
2766,plan_02766,2873,test,1406
2767,plan_02767,2874,test,1017
2768,plan_02768,2875,train,9322
2769,plan_02769,2876,train,3387
2770,plan_02770,2877,train,1005
2771,plan_02771,2878,train,13740
2772,plan_02772,2879,train,8946
2773,plan_02773,2880,train,10687
2774,plan_02774,2881,train,10030
2775,plan_02775,2882,train,7990
2776,plan_02776,2883,train,10899
2777,plan_02777,2884,train,13402
2778,plan_02778,2885,train,365
2779,plan_02779,2886,test,309
2780,plan_02780,2887,train,4844
2781,plan_02781,2888,train,4278
2782,plan_02782,2889,train,6084
2783,plan_02783,2890,train,12073
2784,plan_02784,2891,train,7733
2785,plan_02785,2892,test,2360
2786,plan_02786,2893,train,441
2787,plan_02787,2894,train,3697
2788,plan_02788,2895,train,10120
2789,plan_02789,2896,train,6109
2790,plan_02790,2897,test,1404
2791,plan_02791,2898,train,2944
2792,plan_02792,2899,train,7156
2793,plan_02793,2900,test,842
2794,plan_02794,2901,train,4732
2795,plan_02795,2902,train,11005
2796,plan_02796,2903,test,269
2797,plan_02797,2904,train,835
2798,plan_02798,2905,train,2956
2799,plan_02799,2906,train,8298
2800,plan_02800,2907,train,10758
2801,plan_02801,2908,train,1424
2802,plan_02802,2909,train,13172
2803,plan_02803,2910,test,2496
2804,plan_02804,2911,train,12678
2805,plan_02805,2912,test,2111
2806,plan_02806,2913,train,9645
2807,plan_02807,2914,test,1059
2808,plan_02808,2915,test,1034
2809,plan_02809,2916,train,6966
2810,plan_02810,2917,train,5232
2811,plan_02811,2918,test,776
2812,plan_02812,2919,train,990
2813,plan_02813,2920,train,4439
2814,plan_02814,2921,train,13421
2815,plan_02815,2922,train,8621
2816,plan_02816,2923,train,9793
2817,plan_02817,2924,test,1124
2818,plan_02818,2925,train,13637
2819,plan_02819,2926,train,4564
2820,plan_02820,2927,test,634
2821,plan_02821,2928,train,12616
2822,plan_02822,2929,test,535
2823,plan_02823,2930,train,2436
2824,plan_02824,2931,train,9348
2825,plan_02825,2932,train,2247
2826,plan_02826,2933,test,2162
2827,plan_02827,2934,train,9460
2828,plan_02828,2935,train,1443
2829,plan_02829,2936,train,13628
2830,plan_02830,2937,train,5814
2831,plan_02831,2938,test,1950
2832,plan_02832,2939,train,1394
2833,plan_02833,2940,train,3440
2834,plan_02834,2941,train,6522
2835,plan_02835,2942,train,3094
2836,plan_02836,2943,test,135
2837,plan_02837,2944,train,12097
2838,plan_02838,2945,test,1254
2839,plan_02839,2946,train,13481
2840,plan_02840,2947,test,2283
2841,plan_02841,2948,train,4183
2842,plan_02842,2949,train,12050
2843,plan_02843,2950,train,6587
2844,plan_02844,2951,train,11426
2845,plan_02845,2952,train,5969
2846,plan_02846,2953,train,3584
2847,plan_02847,2954,train,5499
2848,plan_02848,2955,train,3304
2849,plan_02849,2956,train,9789
2850,plan_02850,2957,train,538
2851,plan_02851,2958,train,6824
2852,plan_02852,2959,train,11747
2853,plan_02853,2960,train,8536
2854,plan_02854,2961,train,7215
2855,plan_02855,2962,test,1089
2856,plan_02856,2963,train,8269
2857,plan_02857,2964,train,9229
2858,plan_02858,2965,test,335
2859,plan_02859,2966,train,7804
2860,plan_02860,2967,train,9991
2861,plan_02861,2968,train,12411
2862,plan_02862,2969,train,1564
2863,plan_02863,2970,train,628
2864,plan_02864,2971,test,1590
2865,plan_02865,2972,train,11188
2866,plan_02866,2973,train,14262
2867,plan_02867,2974,test,2126
2868,plan_02868,2975,train,11794
2869,plan_02869,2976,train,616
2870,plan_02870,2977,train,807
2871,plan_02871,2978,train,12613
2872,plan_02872,2979,train,13760
2873,plan_02873,2980,train,5067
2874,plan_02874,2981,train,3371
2875,plan_02875,2982,train,14115
2876,plan_02876,2983,train,7157
2877,plan_02877,2984,train,1909
2878,plan_02878,2985,test,717
2879,plan_02879,2986,train,2257
2880,plan_02880,2987,train,7743
2881,plan_02881,2988,train,9457
2882,plan_02882,2989,train,1270
2883,plan_02883,2990,train,1440
2884,plan_02884,2991,train,4031
2885,plan_02885,2992,train,11500
2886,plan_02886,2993,train,6572
2887,plan_02887,2994,train,12121
2888,plan_02888,2995,train,898
2889,plan_02889,2996,train,10025
2890,plan_02890,2997,train,485
2891,plan_02891,2998,test,294
2892,plan_02892,2999,train,10647
2893,plan_02893,3000,train,1460
2894,plan_02894,3001,train,10503
2895,plan_02895,3002,train,11273
2896,plan_02896,3003,train,4165
2897,plan_02897,3004,train,6369
2898,plan_02898,3005,train,2106
2899,plan_02899,3006,train,5439
2900,plan_02900,3007,test,133
2901,plan_02901,3008,train,13919
2902,plan_02902,3009,train,5824
2903,plan_02903,3010,train,4835
2904,plan_02904,3011,train,10951
2905,plan_02905,3012,train,10111
2906,plan_02906,3013,train,5352
2907,plan_02907,3014,train,8058
2908,plan_02908,3015,train,4330
2909,plan_02909,3016,train,4228
2910,plan_02910,3017,train,4976
2911,plan_02911,3018,train,8299
2912,plan_02912,3019,train,9216
2913,plan_02913,3020,train,18
2914,plan_02914,3021,train,4111
2915,plan_02915,3022,train,10877
2916,plan_02916,3023,train,5242
2917,plan_02917,3024,train,11609
2918,plan_02918,3025,train,3923
2919,plan_02919,3026,train,6680
2920,plan_02920,3027,train,11709
2921,plan_02921,3028,train,3575
2922,plan_02922,3029,train,2219
2923,plan_02923,3030,train,1206
2924,plan_02924,3031,train,10773
2925,plan_02925,3032,test,173
2926,plan_02926,3033,train,7317
2927,plan_02927,3034,train,7494
2928,plan_02928,3035,train,4872
2929,plan_02929,3036,train,4456
2930,plan_02930,3037,train,3914
2931,plan_02931,3038,train,2754
2932,plan_02932,3039,train,12931
2933,plan_02933,3040,test,878
2934,plan_02934,3041,train,3592
2935,plan_02935,3042,test,2271
2936,plan_02936,3043,train,11289
2937,plan_02937,3044,train,14213
2938,plan_02938,3045,train,9291
2939,plan_02939,3046,train,8505
2940,plan_02940,3047,train,14287
2941,plan_02941,3048,train,9244
2942,plan_02942,3049,train,9094
2943,plan_02943,3050,train,5764
2944,plan_02944,3051,train,8652
2945,plan_02945,3052,test,391
2946,plan_02946,3053,train,11453
2947,plan_02947,3054,train,10222
2948,plan_02948,3055,train,3916
2949,plan_02949,3056,train,2531
2950,plan_02950,3057,train,1615
2951,plan_02951,3058,train,8598
2952,plan_02952,3059,test,1495
2953,plan_02953,3060,train,8786
2954,plan_02954,3061,train,773
2955,plan_02955,3062,train,11342
2956,plan_02956,3063,train,13192
2957,plan_02957,3064,train,8401
2958,plan_02958,3065,train,3122
2959,plan_02959,3066,train,1824
2960,plan_02960,3067,train,2539
2961,plan_02961,3068,test,2088
2962,plan_02962,3069,test,952
2963,plan_02963,3070,train,7837
2964,plan_02964,3071,train,9149
2965,plan_02965,3072,test,436
2966,plan_02966,3073,train,1659
2967,plan_02967,3074,test,2103
2968,plan_02968,3075,train,2677
2969,plan_02969,3076,train,3563
2970,plan_02970,3077,train,7764
2971,plan_02971,3080,train,10560
2972,plan_02972,3081,train,2241
2973,plan_02973,3082,train,4360
2974,plan_02974,3083,train,4458
2975,plan_02975,3084,train,11004
2976,plan_02976,3085,train,12166
2977,plan_02977,3086,test,701
2978,plan_02978,3087,train,6077
2979,plan_02979,3088,train,11012
2980,plan_02980,3089,train,2637
2981,plan_02981,3090,train,3001
2982,plan_02982,3091,train,2721
2983,plan_02983,3092,train,13183
2984,plan_02984,3093,train,2453
2985,plan_02985,3094,train,14010
2986,plan_02986,3095,train,359
2987,plan_02987,3096,train,6593
2988,plan_02988,3097,train,2735
2989,plan_02989,3098,train,733
2990,plan_02990,3099,train,13008
2991,plan_02991,3100,train,12524
2992,plan_02992,3101,train,5970
2993,plan_02993,3102,train,4120
2994,plan_02994,3103,test,1969
2995,plan_02995,3104,train,3859
2996,plan_02996,3105,test,1182
2997,plan_02997,3106,test,350
2998,plan_02998,3107,train,10105
2999,plan_02999,3108,train,1970
3000,plan_03000,3109,train,9185
3001,plan_03001,3110,train,4796
3002,plan_03002,3111,train,10961
3003,plan_03003,3112,test,597
3004,plan_03004,3113,test,506
3005,plan_03005,3114,train,9505
3006,plan_03006,3115,train,9133
3007,plan_03007,3116,train,1046
3008,plan_03008,3117,train,7848
3009,plan_03009,3124,train,6908
3010,plan_03010,3125,train,805
3011,plan_03011,3126,train,9920
3012,plan_03012,3127,train,14249
3013,plan_03013,3128,train,4998
3014,plan_03014,3129,train,11738
3015,plan_03015,3130,train,1193
3016,plan_03016,3131,train,5348
3017,plan_03017,3132,train,10716
3018,plan_03018,3133,train,10882
3019,plan_03019,3134,train,14053
3020,plan_03020,3135,train,5394
3021,plan_03021,3136,test,528
3022,plan_03022,3137,train,1123
3023,plan_03023,3138,train,14071
3024,plan_03024,3139,test,709
3025,plan_03025,3140,test,1296
3026,plan_03026,3141,test,650
3027,plan_03027,3142,train,548
3028,plan_03028,3143,test,2513
3029,plan_03029,3144,train,13950
3030,plan_03030,3145,train,3895
3031,plan_03031,3146,train,3402
3032,plan_03032,3147,train,13387
3033,plan_03033,3148,train,8812
3034,plan_03034,3149,train,3996
3035,plan_03035,3150,test,1686
3036,plan_03036,3151,train,5918
3037,plan_03037,3152,train,12585
3038,plan_03038,3153,train,7065
3039,plan_03039,3154,train,872
3040,plan_03040,3155,train,13929
3041,plan_03041,3156,test,593
3042,plan_03042,3157,test,330
3043,plan_03043,3160,train,4880
3044,plan_03044,3161,train,11167
3045,plan_03045,3162,test,1568
3046,plan_03046,3163,train,13854
3047,plan_03047,3166,train,14184
3048,plan_03048,3167,train,14101
3049,plan_03049,3168,train,9099
3050,plan_03050,3169,train,4936
3051,plan_03051,3170,train,10164
3052,plan_03052,3171,train,836
3053,plan_03053,3172,train,1462
3054,plan_03054,3173,train,4258
3055,plan_03055,3174,train,5169
3056,plan_03056,3175,train,4402
3057,plan_03057,3176,test,2066
3058,plan_03058,3177,test,989
3059,plan_03059,3178,train,6588
3060,plan_03060,3179,test,215
3061,plan_03061,3180,train,6402
3062,plan_03062,3183,test,1140
3063,plan_03063,3184,test,2362
3064,plan_03064,3185,train,3737
3065,plan_03065,3186,train,578
3066,plan_03066,3187,train,6961
3067,plan_03067,3188,test,2475
3068,plan_03068,3189,train,1573
3069,plan_03069,3190,train,5029
3070,plan_03070,3191,train,9627
3071,plan_03071,3192,test,514
3072,plan_03072,3193,train,178
3073,plan_03073,3194,train,2229
3074,plan_03074,3195,train,7419
3075,plan_03075,3196,train,8956
3076,plan_03076,3197,train,5359
3077,plan_03077,3198,train,3502
3078,plan_03078,3199,test,862
3079,plan_03079,3200,test,1092
3080,plan_03080,3201,test,2145
3081,plan_03081,3202,train,9975
3082,plan_03082,3203,test,1033
3083,plan_03083,3204,train,10494
3084,plan_03084,3205,train,8603
3085,plan_03085,3206,train,2073
3086,plan_03086,3207,train,1392
3087,plan_03087,3208,train,573
3088,plan_03088,3209,train,14275
3089,plan_03089,3212,train,10369
3090,plan_03090,3213,train,7867
3091,plan_03091,3214,train,1820
3092,plan_03092,3215,train,5975
3093,plan_03093,3216,train,1810
3094,plan_03094,3217,train,5549
3095,plan_03095,3218,train,11620
3096,plan_03096,3219,train,9664
3097,plan_03097,3220,train,5773
3098,plan_03098,3221,train,7527
3099,plan_03099,3222,train,3175
3100,plan_03100,3223,train,7969
3101,plan_03101,3224,train,2623
3102,plan_03102,3225,train,11224
3103,plan_03103,3226,train,12849
3104,plan_03104,3227,train,5049
3105,plan_03105,3228,train,5184
3106,plan_03106,3229,train,9613
3107,plan_03107,3230,train,9032
3108,plan_03108,3231,train,2015
3109,plan_03109,3232,train,12564
3110,plan_03110,3233,train,6312
3111,plan_03111,3234,train,13366
3112,plan_03112,3235,train,9644
3113,plan_03113,3236,train,4881
3114,plan_03114,3237,train,1327
3115,plan_03115,3238,train,10263
3116,plan_03116,3239,test,1639
3117,plan_03117,3240,train,195
3118,plan_03118,3241,test,1877
3119,plan_03119,3242,train,7600
3120,plan_03120,3243,train,4970
3121,plan_03121,3244,test,2378
3122,plan_03122,3245,train,7965
3123,plan_03123,3246,train,6837
3124,plan_03124,3247,test,1646
3125,plan_03125,3248,test,1979
3126,plan_03126,3249,train,11872
3127,plan_03127,3250,train,7687
3128,plan_03128,3251,train,11382
3129,plan_03129,3252,train,10973
3130,plan_03130,3253,train,10924
3131,plan_03131,3254,test,653
3132,plan_03132,3255,test,328
3133,plan_03133,3256,train,14299
3134,plan_03134,3257,test,283
3135,plan_03135,3258,train,4706
3136,plan_03136,3259,train,9242
3137,plan_03137,3260,test,2108
3138,plan_03138,3261,test,1320
3139,plan_03139,3262,train,264
3140,plan_03140,3263,train,4819
3141,plan_03141,3264,train,4714
3142,plan_03142,3265,train,12323
3143,plan_03143,3266,train,7407
3144,plan_03144,3267,train,13799
3145,plan_03145,3268,train,10412
3146,plan_03146,3269,train,3498
3147,plan_03147,3270,train,14013
3148,plan_03148,3271,train,5925
3149,plan_03149,3272,train,12547
3150,plan_03150,3273,train,6083
3151,plan_03151,3274,test,982
3152,plan_03152,3275,train,2734
3153,plan_03153,3276,train,1465
3154,plan_03154,3277,train,1116
3155,plan_03155,3278,train,651
3156,plan_03156,3279,train,6198
3157,plan_03157,3280,train,1089
3158,plan_03158,3291,train,9877
3159,plan_03159,3292,test,194
3160,plan_03160,3293,train,8468
3161,plan_03161,3294,train,10395
3162,plan_03162,3295,train,13877
3163,plan_03163,3296,train,2410
3164,plan_03164,3297,train,718
3165,plan_03165,3298,train,14153
3166,plan_03166,3299,train,9071
3167,plan_03167,3300,train,10472
3168,plan_03168,3301,train,14333
3169,plan_03169,3302,test,204
3170,plan_03170,3303,train,11582
3171,plan_03171,3304,train,5826
3172,plan_03172,3305,train,4023
3173,plan_03173,3306,train,2665
3174,plan_03174,3307,train,3565
3175,plan_03175,3308,train,3308
3176,plan_03176,3309,test,2147
3177,plan_03177,3310,train,1278
3178,plan_03178,3311,train,10119
3179,plan_03179,3312,train,1333
3180,plan_03180,3313,train,11054
3181,plan_03181,3314,train,2179
3182,plan_03182,3315,train,10701
3183,plan_03183,3316,train,8417
3184,plan_03184,3317,train,286
3185,plan_03185,3318,train,11091
3186,plan_03186,3324,train,2078
3187,plan_03187,3325,train,6415
3188,plan_03188,3326,train,4566
3189,plan_03189,3327,train,9701
3190,plan_03190,3328,train,7480
3191,plan_03191,3329,train,9938
3192,plan_03192,3330,train,12949
3193,plan_03193,3331,train,12303
3194,plan_03194,3332,train,5134
3195,plan_03195,3333,test,1756
3196,plan_03196,3334,train,13534
3197,plan_03197,3335,train,2355
3198,plan_03198,3336,train,7576
3199,plan_03199,3337,train,7446
3200,plan_03200,3338,train,9113
3201,plan_03201,3339,train,631
3202,plan_03202,3340,train,2927
3203,plan_03203,3343,train,11214
3204,plan_03204,3344,train,8762
3205,plan_03205,3345,train,1563
3206,plan_03206,3346,train,940
3207,plan_03207,3347,test,1045
3208,plan_03208,3348,train,13570
3209,plan_03209,3349,train,7409
3210,plan_03210,3350,train,12452
3211,plan_03211,3355,train,11315
3212,plan_03212,3356,train,5233
3213,plan_03213,3357,train,297
3214,plan_03214,3358,train,4233
3215,plan_03215,3359,test,313
3216,plan_03216,3360,train,4590
3217,plan_03217,3361,train,12554
3218,plan_03218,3362,train,8167
3219,plan_03219,3363,train,4595
3220,plan_03220,3364,train,9486
3221,plan_03221,3365,train,11786
3222,plan_03222,3366,train,12138
3223,plan_03223,3367,train,3732
3224,plan_03224,3368,test,809
3225,plan_03225,3369,train,8996
3226,plan_03226,3370,train,5415
3227,plan_03227,3371,train,13060
3228,plan_03228,3372,train,13817
3229,plan_03229,3373,train,8478
3230,plan_03230,3374,test,696
3231,plan_03231,3375,train,5224
3232,plan_03232,3376,train,8390
3233,plan_03233,3377,train,2064
3234,plan_03234,3378,test,2173
3235,plan_03235,3379,train,5092
3236,plan_03236,3380,train,3064
3237,plan_03237,3382,train,7800
3238,plan_03238,3383,train,2582
3239,plan_03239,3384,train,6252
3240,plan_03240,3385,test,1079
3241,plan_03241,3386,train,12767
3242,plan_03242,3387,train,6408
3243,plan_03243,3389,train,3573
3244,plan_03244,3390,test,2090
3245,plan_03245,3391,train,5165
3246,plan_03246,3392,test,575
3247,plan_03247,3393,train,6936
3248,plan_03248,3394,train,10492
3249,plan_03249,3395,train,9565
3250,plan_03250,3396,train,12921
3251,plan_03251,3397,train,2767
3252,plan_03252,3398,train,10817
3253,plan_03253,3399,train,12085
3254,plan_03254,3400,train,4035
